descrizione,label,dominio
boccalino ceramica comune depurata labbro leggermente estroflesso piede disco rilevato ansa sezione bastoncello,High_Quality,RepertoArcheologico
frammento urna cineraria alabastro orlo distinto parete levigato contenitore munito apposito coperchio,High_Quality,RepertoArcheologico
moneta bronzo sesterzio ritagliato commodo diritto testa laureata commodo destra rovescio fortuna felix drappeggiata stante frontale testa sinistra tiene caduceo destra cornucopia sinistra piede sinistro poggiato prua,High_Quality,RepertoArcheologico
beccuccio vaso ceramica impasto bruno,High_Quality,RepertoArcheologico
asta sezione circolare rastremata verso punta raccordo testa leggermente ricurva testa sferica,High_Quality,RepertoArcheologico
orlo breve tesa leggermente inclinato parete ricurva sottili scanalature orizzontali superficie esterna vetrina superficie interna,High_Quality,RepertoArcheologico
frammento parete decorazione dipinta colore rossastro larga fascia linea argilla beige,High_Quality,RepertoArcheologico
corpo ovoide orlo indistinto fondo piatto,High_Quality,RepertoArcheologico
orario lunedi domenica,Low_Quality,Architettura
timpano pulvini tetto doppio spiovente timpano rosone centrale,Low_Quality,Architettura
paleolab egrave museo multimediale attraverso varie esperienze interattive permette visitatore intraprendere viaggio indietro tempo fino arrivare cretaceo periodo pietraroja trovava margini laguna quell epoca risalgono fossili pesci coccodrilli salamandre conosciuti fin soprattutto scipionyx samniticus piccolo cucciolo celosaurus vissuto milioni anni fa costituisce unicum perch eacute presenta ancora intatti organi interni fibre muscolari percorso visita inizio ascensore geologico sorta teletrasporto grazie visitatore ripercorre pochi secondi epoche geologiche fino arrivare cretaceo exibit scenografie filmati grande acquario interattivo permettono prime sale museo entrare ambiente tropicale conoscerne abitanti reperti esposti copia motivi sicurezza continuando viaggio paleolab visitatore attraverso varie sale ripercorre fasi geologiche portato nascita italia rilievi ultime sale museo dedicate storia esseri viventi terra fossili permettono ricostruirne storia pi ugrave piccoli egrave stato allestito campo scavi rivivere emozione scoperte paleontologiche egrave stato creato laboratorio didattico egrave possibile usando forme gesso creare piccolo calco reperti esposti inoltre attraverso visione cartoni animati ragazzi possono avere riassunto semplificato visto durante percorso visita visita conclude sala proiezioni egrave possibile vedere filmati d sito paleontologico,Low_Quality,Architettura
museo stato istituito conservare esporre pubblico celebre affresco piero francesca gia conservato cappella cimitero monterchi prima sala ospita affresco seconda sala documentazione fasi restauro opera terza sala video vita opera piero francesca quarta sala documenta affreschi piero basilica san francesco arezzo restauro,Low_Quality,Architettura
orario chiusura settimanale lunedi,Low_Quality,Architettura
palazzo reale napoli fondato palazzo re spagna filippo iii d asburgo anno iniziativa vicere fernando ruiz de castro conte lemos viceregina catarina zuniga y sandoval collocazione urbanistica accanto palazzo vicereale vecchio poi demolito giardini castel nuovo continua tradizionale posizione residenza reale napoli margine meridionale citta antica facciata rivolta pero verso ovest apre grande spiazzo largo palazzo architetto domenico fontana progetto residenza civile forme tardo rinascimentali colonne ornamenti classici facciata cortile centrale quadrato portico pian terreno primo piano loggia interna quattro lati quando napoli divenne capitale regno autonomo carlo iii borbone palazzo ampliato versante mare appartamento maggiordomo maggiore poi verso vesuvio appartamento reali principi vennero percio formarsi altri due cortili oltre d onore interni allestiti gusto tardo barocco marmi preziosi affreschi celebrativi quali opere francesco de mura domenico antonio vaccaro ultime trasformazioni avvennero tempo ferdinando borbone dopo incendio sviluppatosi stanze regina madre architetto gaetano genovese incaricato restauro generale gusto neoclassico sede principi piemonte dopo unita d italia ceduto demanio stato vittorio emanuele iii savoia destinato gran parte biblioteca nazionale mentre ala piu antica cortile d onore ricca testimonianze storico artistiche seicento ottocento adibita museo appartamento storico strong appartamento reale strong scenografia ingresso corte rappresentata scalone d onore accede cortile d onore palazzo realizzato francesco antonio picchiatti poi modificato decorato gaetano genovese zona inferiore decorata trofei militari bassorilievi allegorici mentre ricca balaustra marmo traforato poggiano due lampioni ottocenteschi ghisa lavorati fabbrica reale pietrarsa centro stemma savoia scalone immette luminoso ambulacro origine loggia aperta ora protetto vetrate ottocentesche affacciano stanze retrostanze appartamento storico nonche teatro corte cappella reale grande appartamento etichetta voluto ferdinando ii borbone presenta forma museografica appartamento storico interno visitabili maggior parte sale piu antiche quali volgevano funzioni istituzionali rappresentanza splendidamente decorate adorne pitture statue arazzi mobili d epoca mentre giunte stanze arredi uso quotidiano allestimento corrisponde piu sistemazione reggia eta sabauda sebbene parte seicentesca rivesta ancora ruolo rilevante decorazione soffitti affreschi soggetto storico volti esaltare gloria spagnoli vincitori testimonianze artistiche xviii xix secolo provvedono documentare illustre ruolo reggia percorso snoda partire sala corpo diplomatico attraverso numerose sale retrostanze segnalano sala maria cristina immette appartamenti abitati fino studio re riccamente arredato mobili weisweiler fino salone d ercole sede balli ricevimenti costruito meta seicento oggi caratterizzato arazzi serie amore psiche reale fabbrica napoli tessuti pietro duranti cartoni fedele alessandro fischetti salone esposto grande orologio bronzeo atlante regge globo manifattura francese xviii secolo ambulacro accede teatrino corte antica sala regia seicentesca destinata festa spettacoli apparati mobili allestita forma attuale ferdinando fuga lato orientale loggia apre cappella palatina costruita partire disegno cosimo fanzago dedicata assunta poi risistemata antonio de simone poi gaetano genovese infine pesantemente rimaneggiata secondo dopoguerra interno altare maggiore proveniente chiesa santa teresa studi opera dionisio lazzari gran fasto pietre dure agate lapislazzuli onici diaspri ametiste soffitto assunta domenico morelli,Low_Quality,Architettura
museo situato isola san pantaleo antica mozia stagnone marsala acquistata giuseppe whitaker imprenditore origine inglese studioso archeologo inizi novecento esso accoglie numerosi reperti frutto scavi condotti whitaker isola birgi lilibeo pervenuti donazione acquisto,Low_Quality,Architettura
style font weight bold associazione archivio storico olivetti costituita ivrea iniziativa societa olivetti accordo fondazione adriano olivetti partecipazione importanti soci pubblici privati svolge attivita raccolta riordino conservazione studio promozione vastissimo patrimonio archivistico riguardante storia societa personalita famiglia olivetti prosegue tal modo lavoro avviato archivio storico olivetti costituito societa olivetti fondazione adriano olivetti affidato conservazione rispettivi patrimoni documentali tali patrimoni costituiti documenti lettere libri giornali riviste manifesti disegni foto filmati audiovisivi prodotti modellini plastici oggetto sistematico lavoro schedatura elettronica possibile digitalizzazione attivita associazione esaurisce impegno strettamente archivistico recupero catalogazione conservazione documenti manifesta attraverso attivita assistenza consulenza confronti studiosi ricercatori collaborazione iniziative culturali enti privati pubblici realizzazione mostre filmati conferenze studi ricerche pubblicazioni finalizzate promuovere approfondire conoscenza storia valori olivettiani style font weight bold font style italic b info visite orario b archivio lun ven orario previo appuntamentobiblioteca lunedi giovedi orario,Low_Quality,Architettura
museo ospitato prestigiosa sede palazzo loffredo presenta pubblico risultati importanti ricerche condotte basilicata centrosettentrionale tempo stesso costituisce vetrina complessa realta archeologica regione stata luogo privilegiato incontro genti stirpe cultura diversa museo articolato due piani secondo criterio cronologico territoriale offre visitatore strong quadro archeologico intera regione strong fase precedente colonizzazione greca sino conquista romana approfondimento territorio strong potenza strong particolare attenzione riservata ritrovamenti vaglio provengono ricchi corredi funerari databili fine strong strong meta strong v secolo strong raffinate armature tombe guerrieri preziosi gioielli tombe femminili attestano presenza elite possono riconoscere re peuketiantes genti occupavano territorio eta arcaica testimonianze piu significative riguardanti occupazione basilicata interna corso iv secolo parte lucani state restituite santuario strong rossano vaglio strong lamine sbalzate frammenti statue bronzo gioielli oro argento statuette marmo terracotta costituiscono ex voto piu preziosi esposti museo allestimento particolarmente suggestivo,Low_Quality,Architettura
museo laboratorio allocato omonima splendida struttura settecento chiamata palazzo carizzi nome fondatore nobile don tommaso carizzi costruire nipote barone antonio carizzi struttura stessa monumento civilta contadina possenti mura poderosi archi ornamentali sostegno due corti padronale contadina cappella xvii secolo sicuramente antecedente masseria divenuta poi cappella palatina sepolcro famiglia veroni garitte giardino cantina pozzi lavatoio ecc museo articola tre sezioni sezione religiosita popolare esposti oggetti antiche arciconfraternite associazioni stendardi labari bandiere mozzette fasce medaglioni ecc presepi artigianato napoletano arredi legati cappella prestito chiesa s pietro donazioni varie segue sezione agricoltura centinaia attrezzi d epoca piccole grandi dimensioni divisi sottosezioni aratura semina raccolto lavorazione prodotti vino cantina tanti oggetti va citata trebbiatrici inizio novecento resti antico torchio settecento allestita poi casa contadina tipica inizio novecento mobilio suppellettili attrezzi d epoca sala altri mestieri stati sistemati antichi attrezzi calzolaio falegname fabbro pettinatore canapa ecc infine sezione documenti centinaia foto d epoca concernenti matrimoni feste costumi mestieri ancora documenti cartografie originale copia riguardanti casali agricoli napoli nonche piccola biblioteca tematica sempre casali scuole gruppi organizzati richiesta vengono svolti laboratori agricoli coltiva spazio verde masseria grano pane vite vino pomeriggio laboratori animazione teatrale ragazzi masseria studenti universitari viene consentita piu ampia possibilita ricerca civilta contadina struttura masseria,Low_Quality,Architettura
muv museo centro documentazione civilta villanoviana ospitato ex fienile complesso rurale casa sant anna villanova castenaso sorge proprio luogo fra conte archeologo bolognese giovanni gozzadini scopri identifico tracce fase piu antica civilta etrusca sviluppatasi inizi millennio ultimi decenni viii secolo sino allora sconosciuta italia stesso gozzadini decise dare nome villanoviana muv espone importanti reperti provenienti scavi rinvenuti marano castenaso corredi funebri numerose tombe sicuramente aristocratici vista particolare ricchezza manufatti presenza molti guerrieri museo dispone percorso museale dedicato stele costituivano corredo monumentale sepolcreto marano tratta segnacoli funerari arenaria calcare alcuni quali ascrivibili classe stele protofelsinee forma rettangolare disco sovrastante presentano complessa decorazione figurata bassorilievo enorme pregio stele spade paragoni altre stele villanoviane ritrovate raffigura duello due guerrieri sovrastata leone altre figure geometriche interno allestimento suoni video installazioni postazioni interattive accompagnano pubblico vita riti civilta villanoviana maggio muv arricchito materiali corredi funerari appartenenti tombe necropoli orientalizzante marano,Low_Quality,Architettura
orario visitabile occasione eventi pubblici,Low_Quality,Architettura
allestito complesso conventuale museo conserva alcuni pregevoli reperti provenienti primitiva abbazia degno nota polittico xv secolo raffigurante madonna bambino trittico raffigurante madonna misericordia santi giovanni battista gerolamo madonna gloria opera luca martinelli san benedetto realizzato carlo ceresa pala cinquecentesca pentecoste,Low_Quality,Architettura
allestito presso convento san francesco interno conservati numerosi frammenti scultorei elementi architettonici iscrizioni testimoniano diverse fasi evolutive trea romana stretto legame oriente particolare egitto materiali maggior pregio ricordano due teste ritratto statua togata acefala testina mercurio assoluto rilievo testa dio serapide appartenente certamente grande simulacro culto serapaeum treiense museo articola tre stanze prima corredata planimetria insediamento romano riproduzione pianta topografica inizi pannelli fotografici informazioni storia tipografia treia seconda corredata mappa comune treia epoca romana aree occupazione viabilita terza conservato materiale epigrafico scultoreo tabelle esplicative museo archeologico sara affiancata sezione reperti documenti gioco bracciale,Low_Quality,Architettura
certa esistenza antica sala commedie presso corte signori novellara fin seconda meta cinquecento lettera indirizzata conte alfonso gonzaga dice scena quasi compiuta lelio orsi potra cominciare dipingerla gennaio occasione feste nozze gonzaga sopra citato sala stata inaugurata rappresentazione arricchita intermezzi rari nuovi frutto ingegno tal messere mutio busi novellara mentre bellissimi apparati scenici stati opera appunto lelio orsi antico teatro collocato probabilmente stessa area rocca sorge tuttora esistente risulta scarsamente documentato pianta schematica intera rocca sec xvii rileva assai poco curiosa descrizione malagoli testimonianze finora rilevate mentre piu frequenti risultano richiami rappresentazioni vario genere legate comunque vita corte tenute vale pena riportare descrizione fatta malagoli relativa soffitto platea stata dipinta lelio orsi scolari rappresentava loggiato quattro ringhiere sopra ognuna cuscino damasco chermisi fiocchi d oro pendevano fuori frammezzo sontuoso loggiato vedeva cielo giove libro fato aperto mano sinistra destra impugnava fulmini lato aquila osservava cosa giove interno muri alto festone rasente soffitta eranvi grossi meloni rafani cocomeri barbabietole bianca nera nonche uccelli diverse specie quali pelicano eravi pure dipinto uomo sembrava ebreo cappello triangolo schiacciato testa vestito giubba nera due occhiali grandi naso appoggiato cuscino ringhiera prospettava proscenio atteggiamento osservar impresario stessa sala assetto cinquecentesco suppone rimasto oltre due secoli invariato vengono aggiunti palchetti meta ottocento antica struttura risponde piu nuove esigenze sceniche pubblico pian piano fa strada idea edificare teatro nuovo esiste proposito fitto carteggio promotori iniziativa desiderosi condurre partita migliore modi societa palchettisti carpi scambi opinioni consigli ecc avveduta scelta progettista affidare nuova impresa tratta antonio tegani maturato esperienza coadiuvando cesare costa fabbrica teatro municipale reggio emilia antico teatro gonzaga viene demolito insieme stanze poste lato sud rocca fine consentire accesso palcoscenico nuovo deve sorgere stessa area vengono avviati lavori edificazione nuovo teatro sala pianta ferro cavallo tre ordini palchi loggione ampio elegante palco centrale modellazione arcoscenico sormontato orologio ampio palcoscenico dotato graticciata lignea tegani ripropone sorta copia dimensioni ridotte municipale reggiano decorazione interna viene affidata cesare cervi soffitto platea progetta elaborata riquadratura contorni mistilinei secondo contratto stipulato committenza oltre intero apparato decorativo interno stesso cervi impegna fornire dodici scene macchine imitare lampi pioggia tuoni fulmini nuovo teatro viene inaugurato luglio fiera s anna messa scena de lombardi prima crociata giuseppe verdi complesso attivita teatro stata anni immediatamente successivi inaugurazione piuttosto intensa registrano soprattutto messe scena opere liriche attivita interrompe certo periodo fine ottocento inizio secolo successivo riprende programmazione piu diversificata seguono quindi interruzioni dovute eventi bellici secondo dopoguerra teatro cade disuso restando chiuso molti anni avviata parte amministrazione comunale opera recupero intera struttura progetto architetto melloni novellara attualmente risultano recuperati ingresso biglietteria guardaroba ridotto platea primo ordine palchi palcoscenico stati inoltre effettuati quegli interventi relativi impiantistica messa norma consentono utilizzo seppure parziale restano completare recupero altri due ordini palchi inoltre installazione discutibile impianto termico preclude stato attuale utilizzo loggione oltre disturbare originaria armonia sala ottica piu razionale rispettoso recupero generale quest ultimo aspetto dovra pertanto essere rivisto riapertura teatro avvenuta,Low_Quality,Architettura
orario martedi sabato domenica chiusura settimanale lunedi,Low_Quality,Architettura
museo nuovo allestimento articola due sezioni espositive dedicate rispettivamente archeologia marineria primo caso raccolte principalmente testimonianze archeologiche relative insediamento romano antecedente fondazione cattolica avvenuta xiii secolo opera nuclei abitanti rimini focara sezione marinaresca invece percorso espositivo arricchitosi tempo grazie diverse donazioni documenta diversi aspetti cultura mare particolare riferimento attivita portuale tratto costa fa capo attuale cattolica attivita cantieristica tecniche costruzione imbarcazioni adriatiche vari sistemi pesca alcuni quali spontale tratta praticati tuttora effettuazione prime indagini archeologiche inizi anni sessanta riaffiorare vestigia romane rivelato posizione foce crustumium attuale conca rilievo domina ultima parte vallata fluviale naturale porto protetto disegnato insenatura territorio cattolica sicuramente sin tempi remoti caratteristiche luogo vocato frequentazione umana insediamento discarica materiali ceramici romani scoperta durante costruzione nuova darsena presso antica foce tavollo ricollegabile ogni evidenza butto fornace svelato notevole brano passato fasi vita iniziali centro affacciato adriatico pare precocemente attivo scalo gia partire meta iii sec anfore dolii quantita caratterizzano produzione atelier cimentato creazione altri manufatti fra ceramiche cucina mensa arredo tentando perfino realizzazione statuaria fittile tondo scavi recuperi occasionali zona centrale prossimi fra stati poi rapportati edifici strutture destinazione utilitaristica conessione percorso originario via flaminia voluta roma unire capitale rimini porre cosi comunicazione regioni centrali penisola pianura padana resti esplorati stata vista prova esistenza lungo tracciato strada consolare realizzata gaio flaminio piccolo borgo stazione posta sorta epoca tardorepubblicana primo imperiale servizio viaggiatori merci transitavano importante asse stradale praticamente affaccio diretto linea costa allora assai piu vicina rispetto presente immediate vicinanze punto obbligato attraversamento crustumium percorso museale mancano inoltre informazioni storia preromana territorio bacino fiume conca documentate piu esiguo nucleo materiali nucleo originale museo marineria rimanda invece allestimento mostra barche gente adriatico realizzata cattolica modelli imbarcazione esposti stati realizzati antonio santina partire anni realizzato prime barche lavoro vela oltre sardellare trabaccoletti motore grandi pescherecci morse squadre utensili documentano cantieristica locale seconda meta ottocento rappresentata giovanni ubalducci famiglia completano documentazione rare immagini fotografiche vita lavoro gente mare illustrati capi d abbigliamento esemplari reti pesca tradizionali,Low_Quality,Architettura
ottocentesco palazzo parpaglia ospita museo archeologico antiquarium arborense dedicato illustre studioso oristanese giuseppe pau vasta raccolta archeologica pezzi antichissimi risalenti varie epoche museo archeologico espone pregevole sala retabli opere retablo san martino retablo santo cristo retablo madonna consiglieri possibile inoltre visionare plastico ricostruttivo citta tharros iv secolo d plastico ricostruttivo citta oristano xiv secolo,Low_Quality,Architettura
nato celebrare nobile nettare wimu wine museum innovativo museo vino situato interno castello falletti barolo pressi cuneo museo creato fantasia francois confino autore numerosi allestimenti museali mondo compreso museo cinema mole antonelliana nuovissimo museo automobile torino viaggio cinque sensi produzione cultura tradizione vino wimu pensato offrire complemento ludico esperienza turista parti spazio pochi chilometri puo visitare cantine produttori territorio castelli medievali percorso visita wimu celebrazione vino venticinque sale disposte cinque piani wine museum omaggio storia castello marchesi falletti personaggi illustri abitato marchese carlo tancredi falletti consorte marchesa juliette colbert piu nota giulia barolo patriota silvio pellico grandi protagonisti risorgimento italiano qui bibliotecario conservata intatta camera studio,Low_Quality,Architettura
costruzione nuovo museo allestimento contiguo oratorio san carlo via testaferrata portano termine percosco avviato ormai anni fa quando affreschi due tabernacoli madonna tosse visitazione dipinti benozzo gozzoli scorcio finale ritornano castelfiorentino dopo lungo accurato resatauro recupera danni umidita alluvioni insieme sinopie ricollocazione ambienti luoghi ospitati prima dislocazione tabernacoli viari certamente possibile serie considerazioni legate permanenza condizioni insalubrita cappelle copertura comunque impossibilita custodire sicurezza offrire comunita castelfiorentino volessero conoscerli apprezzarli progetto permette ridare giusta collocazione due importanti opere grande arista benozzo gozzoli ponendole cuore centro storico paese basso linea continuita monumenti piu importanti cittadina,Low_Quality,Architettura
piccolo museo nato anni settanta novecento quando sala convento stata adibita luogo conservazione oggetti piu preziosi proteggerli pericolo furti,Low_Quality,Architettura
orario aprile ottobre sabato domeniche festivi,Low_Quality,Architettura
mom museo orso marsicano ospitato ala ex convento s antonio comune palena costituito sezioni allestite pannelli diorami suggestiva ricostruzione foresta notte sale espositive descrivono caratteristiche biologiche abitudini vita placido plantigrado senza trascurare mitologia storia concludersi problematiche relative rischio estinzione progetti tutela salvaguardia orso punto forza museo carattere divulgativo didattico prevale aspetto scientifico museo vuole essere momento d incontro orso conoscerlo amarlo rispettarlo difenderlo b info dettaglio orario b durante periodo estivo museo aperto giorni periodo invernale aperto solo sabato domenica giorni festivi eventuali ponti aperto periodi invernali,Low_Quality,Architettura
collocato deambulatorio cattedrale museo presenta panoramica significativa arte valdostana secoli xiii xviii unendo pezzi ricco tesoro cattedrale alcune opere d arte provenienti diverse parrocchie valle esemplari piu preziosi cammeo eta romana incastonato cornice d oro pietre perle xiii secolo utilizzato fibbia piviale fra pezzi unici dittico consolare onorio testimonianza arte tardo romana molto importanti sculture gotiche opere piu antiche paliotto legno scolpito xiii xiv secolo ricchissima rassegna oreficerie oggetti francesi arte limosina pregevoli busti reliquiari argento incisi incastonati cristalli pietre presenti pezzi d eccezione grande cassa reliquiario san grato esecuzione inizialmente affidata guglielmo locana completata dopo morte fiammingo jean de malines fa parte museo raccolta sculture marmoree sepolcrali produzioni quattrocentesche artista valdostano stefano mossettaz,Low_Quality,Architettura
palazzo stato aperto visitatori modalita simili museo,Low_Quality,Architettura
collocazione museo senz altro prestigiosa palazzo vecchio episcopio situato sommita colle guasco prospiciente alto porto centro storico insieme adiacente cattedrale romanica san ciriaco testimonianza simbolo splendori citta ancona allestimento museo organizzato due piani rispettando piu moderni criteri museografici impianti norma sistemi sicurezza superamento barriere architettoniche biblioteca specializzata vendita pubblicazioni opere distribuite sale state sistemate seguendo iter cronologico secondo raggruppamenti tematici possibile quindi visitando museo ripercorrere momenti piu salienti arte storia territorio collezioni ivi contenute notevoli punto vista quantitativo qualitativo esse comprendono complessi scultorei frammenti lapidei iscrizioni pergamene preziosi tessuti arazzi raccolta numismatica oreficeria terrecotte tavole tele dipinte alcune opere eccezionale pregio sarcofago gorgonio iv secolo evangeliario san marcellino secolo drappo seta san ciriaco x secolo pluteo pietra xii secolo tesoro cattedrale tavole dipinte scuola marchigiana xv secolo quattro arazzi fiamminghi tessuti inizio cartoni disegnati p p rubens giustificherebbero sole visita museo esso pero stato concepito mero contenitore rilevanze artistiche secondo percorso fitto testimonianze rimandi storia comunita cattolica ancona quindi ogni singolo pezzo tassello insostituibile percorso culturale diversi livelli lettura preziosi oggetti conservati museo estetico artistico iconologico tecnico storico liturgico devozionale essi completa comprensione opera d arte inscindibili personale competente disposizione visitatore effettua visite guidate consentono migliore fruizione ricco eterogeneo patrimonio custodito museo,Low_Quality,Architettura
frammento relativo foglia d acanto capitello corinzio,Low_Quality,Architettura
capitello corinzioa foglie d acanto,Low_Quality,Architettura
museo nasce idea geografa fernanda gregoli occasione presentazione tesi laurea allievo giovanni biglione valle maira contenente capitolo relativo scuola propone costituire esposizione permanente essa dedicata seguito lungo lavoro ricerca materiali catalogazione esame documenti scolastici operato gruppo insegnanti valle amministrazione comunale messo disposizione locali finanziato iniziativa inaugurato ricostruisce aula scolastica materiali risalgono primi anni novecento biblioteca raccoglie libri fine ottocento fino anni xx secolo pagelle registri insegnanti fotografie testimoniano raccontano scuola tempo,Low_Quality,Architettura
museo sede ex monastero sant agostino partire iniziati radicali lavori riordinamento museo ampliamento sezioni espositive grado assicurare nuova piu aggiornata rappresentazione civilta verucchiese grazie esauriente apparato documentario didattico accorgimenti allestitivi consentono percezione davvero completa articolata complessa realta archeologica primissime notizie rinvenimenti archeologici area verucchiese risalgono xvii secolo seconda meta secolo scorso scoperte relative antico insediamento villanoviano moltiplicano aprendo primi squarci straordinaria realta locale eta ferro materiali rinvenuti gia quel tempo riportati luce diverse altre occasioni seguito scoperte fortuite corso piu recenti campagne scavo trovano oggi posto museo durante prima eta ferro arco temporale racchiuso fra inizi ix sec pieno vii sec verucchio stata centro principale gruppi culturali villanoviani stanziati saldamente cuore entroterra romagnolo sede abitato presumibilmente capannicolo occupava sommita sperone roccioso dominante corso fiume marecchia sito caratteristicamente circondato serie necropoli costituite centinaia tombe sistemate lungo declivi colle corrispondenza antiche strade uscendo abitato mettevano comunicazione territorio circostante ubicato posizione privilegiata stretta contiguita topografica direttrice naturale rappresentata val marecchia val tiberina vero crocevia controllo traffici commerciali area tosco laziale verso nord viceversa centro villanoviano finito estendere ampiamente influenza territorio circostante mare sino area collinare dotandosi forte organizzazione urbana sociale testimoni assetto comunitario ben definito presenza esponenti alto rango sociale numerose tombe relativi corredi funerari scoperte falde colle generale ricchezza sepolture prova evidente benessere diffuso spicco alcuni corredi principeschi composti oggetti d eccezionale valore corredi esposti ordine cronologico integralmente alcuni essi stato ricostruito contesto tombale provenienza rispettando forma dimensioni originaria struttura possibile disposizione oggetti interno rilievo assoluto estrema rarita ricchissima messe testimonianze tombe verucchiesi restituito materiali organici vario tipo preservazione deve particolare qualita sedimenti reperti legati sfera funebre stati sepolti fra vanno menzionati arredi lignei proveniente tomba lippi rarissimo prezioso trono intagliato scene figurate unicita vanno pure segnalati tessuti lana fra quali toga grandi dimensioni massiccia quantita ornamenti ambra materia prima molto ambita commerciata antichita verucchio principali centri smistamento riprese campagne ricerca necropoli lippi restituito oltre cinquantina nuove straordinarie sepolture relativi corredi parte quali gia restaurati resi disponibili pubblico recente sala nuovi scavi ultima essere completata ordine tempo altri reperti verucchiesi conservati presso museo citta rimini museo civico archeologico bologna ove insieme oggetti rinvenuti durante scavi condotti edoardo brizio finire secolo scorso trova pure ricchissima suppellettile tomba sepolcreto lippi,Low_Quality,Architettura
museo proprieta provincia caserta fondato grande archeologo storico paleografo gabriele iannelli ritenuto amedeo maiuri piu significativo civilta italica campania sede quattrocentesco palazzo antignano considerato raffinato esempio architettura civile catalana costruzione originaria palazzo risale probabilmente ix secolo cioe epoca fondazione capua longobarda trasformazione definitiva palazzo ampliamento stesso mediante costruzione cavalcavia attestato regesto cancelleria aragonese legge alfonso d aragona ratifica conferma francesco antignano licenza costruire lamia vicino pareti sedile chiamato antignano capua raccoglie preziose collezioni archeologiche medievali moderne collezione mater matutae statue votive tufo vanno vii secolo ricca collezione vasi protostorici civilta ferro etruschi bucchero vasi greci italioti campani raffiguranti supplizio issione rapimento orizia aiace cassandra terrecotte architettoniche votive figurate notevole interesse tanagrine figurine femminili periodo ellenistico oltre terrecotte riproducenti teste animali fiori frutti parti corpo umano collezioni bronzi monete medaglie raccolta epigrafi agro campano miliario via appia datato imperatore costantino pio aggiunta dedica valente valentiniano iscrizione colonia iulia mosaici provenienti s angelo formis raffigurante coro sacro scena banchetto proveniente nola scena lotta serpente aquila notevoli sculture porta federico ii busto imperatore pier vigna taddeo sessa capua fidelis zeus antefisse decoravano basamento torri lati porta sculture rinascimentali quali pietra tombale rinaldo fieramosca madre badessa maria cristina ferrero monastero s maria dame monache scultura s giovanni battista altorilievo raffigurante madonna grazie prigioni caccavello importante pinacoteca opere vanno xiii xviii secolo crocifisso ligneo tavola raffigurante ecce homo bartolomeo vivarini polittico croce cristoforo scacco nozze mistiche s caterina scuola caravaggesca cospicuo numero opere francesco liani affresco raffigurante ascensione cristo due sculture lignee raffiguranti immacolata concezione s cristoforo recupero alcune sale state allestite sala borbone ritratti casa reale napoli sala liani dedicata pittore francesco liani sala savoia ritratti famiglia reale savoia rilevante importanza archivio storico documenti riguardanti vicende patrimonio monumentale personaggi piu rappresentativi citta provincia biblioteca ricca circa volumi stampa preziosi manoscritti,Low_Quality,Architettura
museo nasce seguito successo ottenuto mostra organizzata amministrazione comunale club soldatino figurina storica calenzano meta anni percorso museale assume caratteristiche prettamente didattiche attuale sede locali castello calenzano alto lega museo monumento arricchisce propria proposta grazie costituzione unita didattica formazione gruppo animazione storica nascita centro documentazione esposizione figurini storici d antichita fino soldatini seconda guerra m particolare riferimento linea gotica resistenza percorso mondo modellismo ricostruisce storia soldatini tipologie fasi produttive,Low_Quality,Architettura
museo raccoglie gessi sec xviii xix documentazione lavorazione gesso laboratorio mostra presepe permanente esemplari esposti pregevole fattura profondo significato storico sociale appartenenti sec xviii xix museo rappresenta quel particolare fenomeno migratorio passato prodotto rilevanti effetti vari stati europei basato fabbricazione vendita ambulante figurine gesso verificato soltanto valle xvi xx secolo,Low_Quality,Architettura
museo alpino inaugurato stato realizzato gruppo alpini carcare scopo mantenere vivo ricordo pagina fondamentale storia italiana attuale allestimento costituito lettere cartoline inviate fronte fotografie elmetti divise bossoli ecc info http old provincia savona it temi retemuseale comune_dettaglio asp zona amp museo,Low_Quality,Architettura
frammento capitello decorazioni scolpite forma spirale,Low_Quality,Architettura
primo nucleo museo nasce interno granaio podere bella foglia vicino collecchio allarga successivamente casa campagna occupandone ambienti abitati famiglia guatelli tratta raccolta museale unica genere composta oggetti d uso quotidiano attrezzi lavoro estro ettore guatelli maestro elementare collezionista saputo trasformare realizzando allestimento tipo scenografico pezzi circa stati disposti pareti soffitti casolare riproducendo semplici motivi geometrici danno vita effetto compositivo singolare trovano attrezzi agricoli artigianali arredi suppellettili giochi strumenti musicali capi vestiario documenti fotografici raccolti periodo compreso dopoguerra oggi ambienti casa quindi stati tempo invasi quantita varieta oggetti strumenti suppellettili meticolosamente raccolti esposti tipologia documentano ampiamente tradizioni usi costumi territorio nomi stanze stati trasformati funzione nuova destinazione possibile quindi visitare stanza vetri ballatoio ceramiche stanza latte scarpe valigie orologi giocattoli citarne alcune interessante inoltre sezione dedicata emigrazione particolare campagna parmense inghilterra documentazione mestieri ambulanti spettacolari saltimbanchi burattinai mancano testimonianze altre regioni caso carretto siciliano,Low_Quality,Architettura
