oggetto,id,tipologia,titolo,descrizione
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248840,2000248840,burattino,aristide avvocato,figura maschile testa legno scolpito capelli sopracciglia baffi neri occhi applicati indossa camicia righe verticali beige viola fucsia bottoni verdi papillon verde chiaro completo verde chiaro tasche bottoni
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248841,2000248841,burattino,aristide avvocato bandito,figura maschile testa legno scolpito dipinta marrone scuro sormontata cappuccio nero occhi applicati naso prominente indossa veste verde chiaro lungo mantello nero provvisto cappuccio
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248843,2000248843,marionetta da tavolo,giacomina,figura femminile legno scolpito dipinto capelli dipinti nero acconciatura laterale spirale occhi applicati bocca dipinta rosso intenso indossa camicia bianca inserti pizzo colletto maniche corpetto multicolore gonna pantalone rossa fascia verde parte inferiore provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248844,2000248844,figura animata a vista,bernabo,figura animale legno scolpito dipinto corpo dipinto grigio tratti muso bianco nero rosso interno orecchie zoccoli rosso dorso coperta stoffa colori rosso verde nero arancione provvista manopola fianco sinistro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248847,2000248847,figura animata a vista,donna campana,figura femminile legno scolpito dipinto testa coperta panno rosso bordato azzurro sotto intravvedono capelli dipinti nero tratti volto dipinti indossa camicia bianca inserti pizzo colletto petto giacca rossa risvolti bordo maniche azzurro gonna rossa bordo rosso azzurro grembiule rosso bordato azzurro mani incrociate grembo provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248849,2000248849,figura animata a vista,uomo asino,figura maschile montata figura animale entrambe legno scolpito dipinto testa coperta cuffia bianca bordata pizzo legata fiocco sotto mento tratti volto dipinti capelli baffi dipinti nero indossa camicia bianca bordata pizzo collo petto maniche lunga gonna bianca balza bordata pizzo mano sinistra reca piatto metallico cavalca piccolo asino dipinto grigio provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248850,2000248850,figura animata a vista,zietta,figura femminile legno scolpito dipinto testa coperta fazzoletto bianco annodato sotto mento sormontata lungo panno nero bordato rosso tratti volto dipinti indossa camicia bianca corpetto rosso scuro nero gonna nera bordo rosso grembiule rosso bordato nero braccia piegate mani sovrapposte racchiudono tre dolci incartati carta azzurra gialla rossa provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248852,2000248852,figura animata a vista,pastore,figura maschile legno scolpito dipinto testa coperta berretto sacco capelli neri tratti volto dipinti indossa camicia bianca giubbetto nero risvolti bordo maniche rosso pantaloni bianchi gonnellino nero uose scarpe nere mano destra impugna sottile lungo bastone legno provvista doppie manopole schiena altra braccio destro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248853,2000248853,figure animate a vista,pecore,quattordici figure animali legno scolpito dipinto marrone teste tratti muso dipinti bianco nero nove pecore dorso fianchi dipinti linee ondulate bianche dettagli neri cinque pecore dorso fianchi linee ondulate nere dettagli bianchi
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248861,2000248861,figure animate a vista,cavalieri dame cavallo,quattro coppie figure maschili femminili figure animali legno scolpito dipinto uomini cavalcano donne sedute traverso dorso animale sagome cavalli legno chiaro tutte figure tratti volto dipinti baffi neri maschili uomini capo coperto basso ampio berretto nero indossano camicia bianca giacca nera risvolti bordi manica rosso oppure arancione pantaloni bianchi gonnellino nero uose scarpe nere donne capo coperto fazzoletto bianco oppure giallo bordato pizzo indossano giacca rossa bordi arancioni oppure giacca arancione bordi rossi gonna rossa bordata fascia arancione oppure gonna arancione bordata fascia rossa grembiule arancione bordato rosso oppure grembiule rosso bordato arancione
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248862,2000248862,figura animata a vista,donna trottola,figura femminile legno scolpito dipinto testa coperta grande fazzoletto bianco annodato sotto mento sormontata perno cilindrico ligneo posto centro cranio tratti volto dipinti indossa camicia bianca inserto pizzo bottoni petto corpetto nero giacca nera fasce verticali risvolti rosso gonna rossa fascia nera bordo provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248863,2000248863,figura animata a vista,donna trottola,figura femminile legno scolpito dipinto testa coperta grande fazzoletto bianco annodato sotto mento sormontata perno cilindrico ligneo posto centro cranio tratti volto dipinti indossa camicia bianca inserto pizzo collo lungo abito senza maniche giallo fascia blu bordo giacca blu bordi blu chiaro bottoni provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248864,2000248864,figura animata a vista,donna amanti teulada,figura femminile legno scolpito dipinto testa coperta grande fazzoletto bianco orlato pizzo sormontata cesto fibre vegetali decorato nastro rosso tratti volto dipinti indossa camicia bianca inserto pizzo collo maniche giacca nera bordata passamaneria bianca gonna rossa fascia floreale sfondo crema bordo grembiule rosso stessa fascia floreale provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248865,2000248865,figura animata a vista,uomo amanti teulada,figura maschile legno scolpito dipinto testa coperta fazzoletto quadri bianchi rossi annodato sotto mento sormontata cappello bianco fascia nera tratti volto dipinti bocca aperta forma esagonale indossa camicia bianca gilet nero giubbetto nero bordato rosso pantaloni bianchi gonnellino nero uose scarpe nere provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248866,2000248866,figura animata a vista,donna chioccia,figura femminile legno scolpito dipinto testa coperta grande fazzoletto verde chiaro capelli neri tratti volto dipinti indossa camicia bianca inserto pizzo collo maniche due bottoni petto giacca rossa larga gonna righe verticali fiorate bianche beige fascia rossa bordo grembiule azzurro motivi geometrici gialli capovolgendo figura compaiono testa collo chioccia realizzati legno dipinto bianco notazione cresta becco occhi larga gonna trasforma corpo animale realizzato stoffa bianca dettagli rosso scuro zampe arancioni metallo stoffa legno provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248867,2000248867,figura animata a vista,maschera carnevale bianca,figura antropomorfa mascherata legno scolpito dipinto testa coperta fazzoletto azzurro annodato sotto mento volto coperto maschera dipinta bianco occhi grigio nero lungo naso bocca aperta indossa lunga veste bianca provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248868,2000248868,figura animata a vista,maschera carnevale marrone,figura antropomorfa mascherata legno scolpito dipinto volto coperto maschera dipinta marrone scuro occhi bianco nero grande naso grande bocca rossa aperta forma rettangolare indossa lunga veste bianca braccia sollevate alto sopra testa provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248869,2000248869,figura animata a vista,maschera carnevale crema,figura antropomorfa mascherata legno scolpito dipinto testa coperta fazzoletto giallo annodato sotto mento volto coperto maschera dipinta color crema alta fronte solcata rughe occhi rosso bianco nero grande naso grande bocca dipinta rosso commessure rivolte verso basso indossa lunga veste bianca provvista manopola schiena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248870,2000248870,figure animate a vista,barellieri carnevale,due figure maschili legno scolpito dipinto sorreggono spalla barella portatore anteriore testa coperta berretto tela grossolana bianca capelli neri maschera azzurra volto occhi dipinti bianco nero indossa lunga veste bianca scarpe nere braccia sollevate sostenere aste barella inserite fori circolari presenti ciascuna mano appoggiano spalle portatore posteriore testa coperta berretto tela grossolana bianca capelli neri maschera rossa volto occhi dipinti bianco nero indossa lunga veste bianca scarpe nere braccia sollevate sostenere aste barella inserite fori circolari presenti ciascuna mano provvisto manopola schiena barella dotata doppio lenzuolo tela bianca cuscino adagiata figura antropomorfa sinteticamente realizzata iuta imbottita tratti essenziali cuciti filo nero
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000248871,2000248871,burattino,dottor malatesta,figura maschile testa legno scolpito forma molto allungata sormontata capelli neri tratti volto resi matite colorate occhi applicati folti baffi neri indossa camicia bianca pettorina gilet damascato color crema bottoni giacca frac nero lunga veste nera
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249606,2000249606,ex voto,ex voto ritualita oggetti devozionali,dipinto carta raffigurante apparizione miracolosa san costantino donna ginocchio prega accanto culla legno interno bambino alto nube appare costantino iscrizione lato inferiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249607,2000249607,ex voto,ex voto ritualita oggetti devozionali,tela dipinta raffigurante apparizione miracolosa san costantino interno domestico donna letto invoca san costantino irrompe stanza cavallo portando bandiera iscrizione lato superiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249608,2000249608,ex voto,ex voto ritualita oggetti devozionali ambito sardo,tela dipinta raffigurante apparizione miracolosa san costantino uomo cade carro trainato cavallo prossimita ponte alto sinistra appare san costantino alto destra castello entrambi avvolti nubi
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249609,2000249609,ex voto,ex voto ritualita oggetti devozionali ambito sardo,dipinto raffigurante intervento miracoloso san costantino durante incidente automobilistico avvenuto fuori centro abitato alcuni soccorritori tentano aiutare feriti basso sinistra applicate quattro immagini formato fototessera raffiguranti quattro uomini
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249610,2000249610,ex voto,ex voto ritualita oggetti devozionali,incidente fra camion motocicletta bordo trovano due uomini destra alto foto uomo divisa basso sinistra iscrizione dattiloscritta foglio carta basso destra immagine stampata raffigurante san costantino
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249611,2000249611,ex voto,ex voto ritualita oggetti devozionali,dipinto raffigurante san costantino cavallo iscrizione lato inferiore circondata decorazione floreale
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249612,2000249612,ex voto,ex voto ritualita oggetti devozionali ambito sardo,dipinto raffigurante san costantino cavallo iscrizione incisa cornice lignea
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249613,2000249613,ex voto,ex voto ritualita oggetti devozionali,dipinto raffigurante vaso fiori policromi dedica dipinta
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249614,2000249614,ex voto,ex voto ritualita oggetti devozionali,ex voto costituito stampa albumina incollata cartone montaggio decorato motivi applicati filo metallico offerente ritratto esterno atteggiamento orante inginocchiato affiancato due uomini cavallo immagine devozionale santo cavallo incorniciata anch essa decorazioni metalliche collocata parte superiore centrale riquadro mentre inserto manoscritto inchiostro iscrizione collocato basso sinistra
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249615,2000249615,ex voto,ex voto ritualita oggetti devozionali ambito sardo,ex voto costituito motivo floreale ricamato filo policromo tonalita rosa verde fondo seta bianco centro cartolina tipografica recante titolazione r nave bausan immagine votiva stampa raffigurante san costantino cucite filo dorato ricamata iscrizione collocata centro destra
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249616,2000249616,ex voto,ex voto ritualita oggetti devozionali,ex voto composito stampa ritagliata raffigurante san costantino cavallo domina composizione basso sinistra immagine fotografica donante ripreso disteso erba piedi albero accanto cestino iscrizione nome donante provenienza data ricamata filo metallico ricami floreali motivi policromi circondare stampa santo insieme arricchito uso dischetti metallici minuscole perline vetro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249617,2000249617,ex voto,ex voto ritualita oggetti devozionali,ex voto costituito motivo floreale ricamato filo policromo tonalita rosa verde giallo lilla fondo seta bianco alto destra stampa ritagliata raffigurante san costantino cavallo immagine fotografica uomo piedi guarda camera mentre tiene redini cavallo bianco collegato carretto interno consente calotta abbassata intravede corpo uomo ginocchia leggermente divaricate terra pezzo stoffa adagiato terra altro uomo cappello accanto fazzoletto disteso poco lontano iscrizione ricamata filo metallico dorato
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249618,2000249618,ex voto,ex voto ritualita oggetti devozionali,ex voto costituito motivo floreale ricamato filo policromo fondo tela ecru centro immagine mezzo busto donante divisa alto destra immagine stampata santo impreziosita voluta filo bianco ricamata iscrizione collocata centro parte inferiore assemblaggio
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249619,2000249619,ex voto,ex voto ritualita oggetti devozionali,ex voto costituito motivo floreale ricamato filo policromo fondo tela ecru destra immagine donante divisa alto sinistra immagine stampata santo impreziosita voluta filo dorato ricamata iscrizione
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249620,2000249620,ex voto,ex voto ritualita oggetti devozionali,ex voto costituito motivo floreale ricamato filo policromo colori rosso verde fondo tela ecru centro immagine stampata santo sovrasta dedica ricamata filo metallico immagine fotografica donante mezzo busto purtroppo gravemente danneggiata probabilmente stato eccessivo accostamento candela collocata basso sinistra
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249621,2000249621,ex voto,ex voto ritualita oggetti devozionali,ex voto costituito motivo floreale ricamato filo policromo colori rosso lilla rosa verde fondo seta ecru alto destra immagine santo dimensioni piuttosto ridotte decorata cornice circolare filo dorato ritorto sovrastare fotografia mezzo busto donante giovane ragazza ricamata iscrizione
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249622,2000249622,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva motivo floreale ricamato filo policromo colori rosso lilla rosa verde fondo seta chiara centro immagine santo ricavata stampa devozionale dedica lettere metalliche applicate immagine fotografica ridotte dimensioni raffigurante donna anziana
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249623,2000249623,ex voto,ex voto ritualita oggetti devozionali ambito sardo,ex voto costituito motivo floreale ricamato filo policromo colori rosso lilla rosa verde fondo seta ecru centro immagine santo ricavata stampa devozionale accanto immagine fotografica donante ripreso posa vicino sedia iscrizione ricamata filo metallico lungo parte inferiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249624,2000249624,ex voto,ex voto ritualita oggetti devozionali ambito sardo,ex voto costituito motivo floreale ricamato filo policromo colori rosso rosa verde fondo seta chiara alto destra immagine san costantino durante episodio visione croce sovrastare fotografia mezzo busto donante giovane ragazzo dedica ricamata iniziale
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249625,2000249625,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale ricamato filo policromo fondo velluto nero incornicia immagine fotografica donante giovane ragazza basso destra stampa devozionale raffigurante san costantino dedica manoscritta foglio carta applicata angolo inferiore sinistro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249626,2000249626,ex voto,ex voto ritualita oggetti devozionali,dipinto raffigurante san costantino angelo stata apposta immagine fotografica donante dedica manoscritta basso destra
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249627,2000249627,ex voto,ex voto ritualita oggetti devozionali,dipinto raffigurante san costantino cavallo spazio aperto santo illuminato raggio luce proveniente angolo sinistro tela porta mano destra petto sinistra stringe vessillo basso destra incollate foto donante biglietto dedica manoscritta
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249628,2000249628,ex voto,ex voto ritualita oggetti devozionali,ex voto costituito motivo floreale ricamato filo policromo fondo seta chiara centro immagine mezzo busto donante iscrizione ricamata filo metallico dorato occupa intero quadrante inferiore sinistro manufatto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249629,2000249629,ex voto,ex voto ritualita oggetti devozionali,composizione votiva dedica ricamata filo policromo fondo traforato centro immagine donante divisa iscrizione manoscritta foglio carta collocato parte inferiore oggetto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249630,2000249630,ex voto,ex voto ritualita oggetti devozionali,composizione votiva dedica ricamata filo policromo centro immagine donante
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249631,2000249631,ex voto,ex voto ritualita oggetti devozionali,ex voto costituito motivo floreale ricamato filo policromo fondo seta chiara alto destra immagine fotografica raffigurante bambino stante accanto sedia iscrizione ricamata parte inferiore oggetto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249632,2000249632,ex voto,ex voto ritualita oggetti devozionali ambito sardo,ex voto costituito motivo floreale ricamato filo policromo fondo seta chiara circondare immagine fotografica raffigurante bambino stante sedia iscrizione ricamata filo metallico
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249633,2000249633,ex voto,ex voto ritualita oggetti devozionali,ex voto costituito motivo floreale policromo dipinto fondo seta chiara centro immagine mezzo busto donante abbigliamento tradizionale iscrizione dipinta parte centrale inferiore oggetto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249634,2000249634,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva motivo floreale policromo ricamata punto riccio fondo seta chiara centro immagine mezzo busto donante foglio carta ormai annerito inscritti cornice dorata dedica ricamata circonda composizione
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249635,2000249635,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva motivo floreale policromo ricamato centro immagine mezzo busto donante divisa sovrastante dedica ricamata
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249636,2000249636,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo ricamato fondo seta chiara centro immagini fotografiche raffiguranti rispettivamente donna due giovani ragazzi coppia dedica ricamata parte superiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249637,2000249637,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo dipinto fondo seta chiara centro immagini fotografiche raffiguranti rispettivamente donna ritratta mezzo busto bambino sedia dedica manoscritta foglio carta applicato parte superiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249638,2000249638,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo dipinto tavola centro immagine fotografica raffigurante bambino stante dedica dipinta
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249639,2000249639,ex voto,ex voto ritualita oggetti devozionali,composizione votiva centro mano cera circondata motivo floreale policromo dedica dipinta
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249640,2000249640,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo dedica dipinti fondo seta chiara
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249641,2000249641,ex voto,ex voto ritualita oggetti devozionali,ex voto costituito motivo floreale ricamato filo policromo fondo seta chiara iscrizione ricamata filo metallico dorato
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249644,2000249644,ex voto,ex voto ritualita oggetti devozionali ambito sardo,ex voto costituito motivo floreale ricamato filo policromo fondo seta chiara iscrizione anch essa ricamata filo cotone metallico
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249645,2000249645,ex voto,ex voto ritualita oggetti devozionali ambito sardo,ex voto costituito motivo floreale ricamato filo policromo fondo seta scura iscrizione ricamata filo metallico dorato
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249646,2000249646,ex voto,ex voto ritualita oggetti devozionali,ex voto motivo floreale ricamato filo policromo fondo seta chiara iscrizione ricamata filo metallico dorato
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249647,2000249647,ex voto,ex voto ritualita oggetti devozionali ambito sardo,stoffa ricamata motivi floreali centro applicato cuore d argento
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249648,2000249648,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo ricamato fondo seta chiara filo cotone metallico centro ex voto lamina d argento raffigurante uomo ginocchio recante cuore dedica manoscritta foglietto carta collocato parte superiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249649,2000249649,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo ricamato fondo seta chiara centro ex voto oculare lamina d argento dedica ricamata fili cotone metallici parte inferiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249651,2000249651,ex voto,ex voto ritualita oggetti devozionali,composizione votiva fiori foglie stoffa circondano due arti superiore inferiore d argento dedica manoscritta foglio carta cucito lungo lato inferiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249652,2000249652,ex voto,ex voto ritualita oggetti devozionali,stoffa ricamata motivi floreali centro applicato cuore d argento dedica manoscritta foglio carta apposto angolo superiore destro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249653,2000249653,ex voto,ex voto ritualita oggetti devozionali,stoffa ricamata motivi floreali centro applicato cuore d argento iscrizione centrale pgr dedica manoscritta foglio carta apposto angolo inferiore sinistro immagine fotografica donante accanto cavallo angolo inferiore destro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249654,2000249654,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva costituita teca lignea contenente crocifisso ex voto sacro cuore gesu iscrizione gr fotografia ex voto donante ritratto mezzo busto stampa votiva raffigurante san costantino dedica targhetta lignea reca ringraziamento santo data angolo inferiore destro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249655,2000249655,ex voto,ex voto ritualita oggetti devozionali,composizione votiva centro due cuori lamina metallica iscrizione centro gr stampa raffigurante san costantino sovrastante dedica manoscritta foglio carta basso immagine fotografica giovane coppia
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249656,2000249656,ex voto,ex voto ritualita oggetti devozionali,stoffa ricamata motivi floreali spighe centro applicato cuore d argento iscrizione gr immagine donante giovane donna mezzo busto dedica manoscritta foglio carta apposto angolo inferiore destro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249657,2000249657,ex voto,ex voto ritualita oggetti devozionali,stoffa ricamata motivi floreali centro applicato cuore d argento iscrizione gr fiocco rosa immagine donante giovane donna mezzo busto dedica ricamata parte inferiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249658,2000249658,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva centro applicato cuore d argento iscrizione gr nastro rosa immagine donante giovane donna mezzo busto sotto lamina d argento compare immagine sacro cuore gesu dedica manoscritta foglio carta apposto angolo inferiore sinistro illeggibile
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249659,2000249659,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva centro applicato cuore d argento iscrizione gr nastro bianco immagine fotografica donante giovane donna mezzobusto dedica manoscritta foglio carta apposto parte inferiore destra stampa devozionale raffigurante san costantino sant elena
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249660,2000249660,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva costituita ex voto sacro cuore gesu iscrizione pgr fotografia donante ritratta mezzobusto stampa votiva raffigurante apparizione vera croce san costantino dedica etichetta carta incollata supporto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249661,2000249661,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva centro applicato cuore d argento iscrizione pgr nastro bianco tre fotografie immagine fotografica donante neonato braccia uomo donna mezzo busto dedica manoscritta foglio carta apposto angolo superiore destra
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249662,2000249662,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva centro applicati due cuori d argento nastro celeste immagini fotografiche donanti uomo donna mezzo busto dedica manoscritta foglio carta apposto parte inferiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249663,2000249663,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva centro cuore d argento basso sinistra immagine fotografica donante giovane uomo immortalato mezzo busto bianco nero dedica manoscritta foglio carta apposto basso destra
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249664,2000249664,ex voto,ex voto ritualita oggetti devozionali,composizione votiva due ex voto d argento raffiguranti sacro cuore gesu occhi santa lucia basso sinistra immagine fotografica donante sovrastata dedica manoscritta
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249665,2000249665,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo ricamato fondo stoffa scura centro stampa raffigurante san costantino dedica ricamata filo metallico
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249666,2000249666,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva motivo floreale policromo ricamato fondo seta chiara centro stampa raffigurante san costantino ritagliata lungo contorno dedica ricamata filo metallico
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249667,2000249667,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva centro applicato cuore d argento nastro celeste circondato immagine puttini collocata quattro lati dedica ricamata lungo lato inferiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249668,2000249668,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva motivo floreale policromo ricamato fondo seta chiara fortemente danneggiato alto sinistra stampa raffigurante puttino ritagliata lungo contorno dedica ricamata filo metallico
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249669,2000249669,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo ricamato fortemente danneggiato fondo seta chiara centro stampa devozionale raffigurante san costantino dedica ricamata lungo lati superiore inferiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249670,2000249670,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva centro stampa devozionale raffigurante san costantino ritagliata lungo bordi decorata porporina dedica manoscritta lungo lato superiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249671,2000249671,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo ricamato fondo seta chiara centro stampa raffigurante san costantino impreziosita filo seta metallico dedica dattiloscritta foglio carta
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249672,2000249672,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo ricamato fondo seta chiara centro stampa raffigurante san costantino impreziosita filo seta metallico dedica manoscritta foglio carta collocato angolo inferiore destro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249673,2000249673,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo ricamato fondo seta chiara centro stampa raffigurante san costantino dedica ricamata filo azzurro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249674,2000249674,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo ricamato punto riccio fondo seta chiara centro stampa raffigurante san costantino dedica ricamata filo metallico
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249675,2000249675,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo ricamato fondo seta chiara centro stampa raffigurante san costantino angelo circondato elementi vegetali aviformi ritagliati applicati dedica ricamata filo metallico filo cotone centro lungo parte inferiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249676,2000249676,ex voto,ex voto ritualita oggetti devozionali,composizione votiva motivo floreale policromo dipinto ricamato filo metallico fondo seta chiara centro stampa raffigurante san costantino dedica dipinta
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249677,2000249677,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva motivo floreale policromo ricamato fondo seta chiara centro stampa raffigurante san costantino angelo dedica ricamata filo metallico parte inferiore
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000249678,2000249678,ex voto,ex voto ritualita oggetti devozionali ambito sardo,composizione votiva motivo floreale policromo ricamato fondo tela chiara centro stampa raffigurante san costantino angelo dedica ricamata filo cotone rosa
